model_id,scenario_id,vintage_id,series_id,concept,unit,frequency,year,value,status,source_file,source_sheet,source_cell,method,data_status,source_value_type,reporting_role,parent_vintage_id,input_vintage_id,fr_ids,fr_id,error,coverage_scope,price_basis,unit_scale_unresolved,source_atom_id,caveat,primary_source_file,primary_source_sheet,primary_source_cell,transformation
ministry_macro,baseline,ministry_supplied_original_2025_expected,cpi_infl,Original annual-average inflation,%,annual,2030,7.203564825665893,run_calculated,MOE INF.xlsx,11_12,AO6,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,canonical_source_control,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2013,,unavailable_source_non_numeric,CAEM.xlsb / native formula export,6a. SEI,B19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,legacy_historical_input,original_literal,,,,"[""FR9""]",FR09,CPI Inflation,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2014,1.4000000000000057,run_calculated,CAEM.xlsb / native formula export,6a. SEI,C19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,legacy_historical_input,formula_calculated,,,,"[""FR9""]",FR09,,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2015,4.0,run_calculated,CAEM.xlsb / native formula export,6a. SEI,D19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,legacy_historical_input,formula_calculated,,,,"[""FR9""]",FR09,,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2016,12.400000000000006,run_calculated,CAEM.xlsb / native formula export,6a. SEI,E19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,legacy_historical_input,formula_calculated,,,,"[""FR9""]",FR09,,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2017,12.900000000000006,run_calculated,CAEM.xlsb / native formula export,6a. SEI,F19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,legacy_historical_input,formula_calculated,,,,"[""FR9""]",FR09,,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2018,2.299999999999997,run_calculated,CAEM.xlsb / native formula export,6a. SEI,G19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,legacy_historical_input,formula_calculated,,,,"[""FR9""]",FR09,,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2019,2.6000000000000085,run_calculated,CAEM.xlsb / native formula export,6a. SEI,H19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,legacy_historical_input,formula_calculated,,,,"[""FR9""]",FR09,,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2020,2.799999999999997,run_calculated,CAEM.xlsb / native formula export,6a. SEI,I19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,legacy_historical_input,formula_calculated,,,,"[""FR9""]",FR09,,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2021,6.699999999999989,run_calculated,CAEM.xlsb / native formula export,6a. SEI,J19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,legacy_historical_input,formula_calculated,,,,"[""FR9""]",FR09,,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2022,13.900000000000006,run_calculated,CAEM.xlsb / native formula export,6a. SEI,K19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,legacy_historical_input,formula_calculated,,,,"[""FR9""]",FR09,,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2023,8.800000000000068,run_calculated,CAEM.xlsb / native formula export,6a. SEI,L19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,legacy_historical_input,formula_calculated,,,,"[""FR9""]",FR09,,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2024,2.1999999999999744,run_calculated,CAEM.xlsb / native formula export,6a. SEI,M19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,legacy_historical_input,formula_calculated,,,,"[""FR9""]",FR09,,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2025,5.052987635856589,run_calculated,CAEM.xlsb / native formula export,6a. SEI,N19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,original_forecast,formula_calculated,,,,"[""FR9""]",FR09,,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2026,4.790071782333937,run_calculated,CAEM.xlsb / native formula export,6a. SEI,O19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,original_forecast,formula_calculated,,,,"[""FR9""]",FR09,,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2027,4.324640847505047,run_calculated,CAEM.xlsb / native formula export,6a. SEI,P19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,original_forecast,formula_calculated,,,,"[""FR9""]",FR09,,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2028,4.150693922199641,run_calculated,CAEM.xlsb / native formula export,6a. SEI,Q19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,original_forecast,formula_calculated,,,,"[""FR9""]",FR09,,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,cpi_avg,CPI inflation (period average),percent,annual,2029,4.012264566018812,run_calculated,CAEM.xlsb / native formula export,6a. SEI,R19,original_CAEM_formula_graph_and_HPP_HPF; corrected_per_year_two_residual_solver,original_forecast,formula_calculated,,,,"[""FR9""]",FR09,,direct_original_output_atom,annual-average consumer-price inflation,false,ministry_caem:source:6a. SEI:row19,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,1993,0.004011,derived_model_history,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR9""]",,,,,,,,,,,no raw locator available
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,1994,0.070678,derived_model_history,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR9""]",,,,,,,,,,,no raw locator available
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,1995,0.361731,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=1995,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,1996,0.433715,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=1996,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,1997,0.449763,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=1997,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,1998,0.446164,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=1998,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,1999,0.40824,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=1999,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2000,0.415589,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2000,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2001,0.421823,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2001,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2002,0.433634,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2002,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2003,0.443174,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2003,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2004,0.472866,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2004,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2005,0.518261,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2005,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2006,0.561277,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2006,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2007,0.65501,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2007,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2008,0.791253,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2008,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2009,0.803121,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2009,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2010,0.848899,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2010,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2011,0.915962,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2011,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2012,0.926038,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2012,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2013,0.948263,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2013,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2014,0.961538,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2014,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2015,1.0,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2015,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2016,1.124,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2016,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2017,1.268996,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2017,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2018,1.298183,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2018,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2019,1.331936,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2019,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2020,1.368697,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2020,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2021,1.4604,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2021,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2022,1.663395,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2022,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2023,1.809774,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2023,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2024,1.849589,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2024,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2025,1.953166,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/model_series_annual.csv,,column=cpi_index;year=2025,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2026,2.056667,model_forecast,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=forecast; model estimate from notebook equations and governed assumptions; no single raw cell,model_forecast,,,,,"[""FR9""]",,,,,,,,,,,model estimate from notebook equations and governed assumptions; no single raw cell
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2027,2.174752,model_forecast,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=forecast; model estimate from notebook equations and governed assumptions; no single raw cell,model_forecast,,,,,"[""FR9""]",,,,,,,,,,,model estimate from notebook equations and governed assumptions; no single raw cell
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2028,2.302523,model_forecast,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=forecast; model estimate from notebook equations and governed assumptions; no single raw cell,model_forecast,,,,,"[""FR9""]",,,,,,,,,,,model estimate from notebook equations and governed assumptions; no single raw cell
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2029,2.438714,model_forecast,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=forecast; model estimate from notebook equations and governed assumptions; no single raw cell,model_forecast,,,,,"[""FR9""]",,,,,,,,,,,model estimate from notebook equations and governed assumptions; no single raw cell
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_index,"CPI, base index",indeks,annual,2030,2.583275,model_forecast,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=forecast; model estimate from notebook equations and governed assumptions; no single raw cell,model_forecast,,,,,"[""FR9""]",,,,,,,,,,,model estimate from notebook equations and governed assumptions; no single raw cell
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_infl,"CPI inflation, annual average",%,annual,1992,-10.63,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/macro_annual.csv,,column=cpi_infl;year=1992,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_infl,"CPI inflation, annual average",%,annual,1993,1128.0,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/macro_annual.csv,,column=cpi_infl;year=1993,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_infl,"CPI inflation, annual average",%,annual,1994,1662.22,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/macro_annual.csv,,column=cpi_infl;year=1994,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_infl,"CPI inflation, annual average",%,annual,1995,411.8,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/macro_annual.csv,,column=cpi_infl;year=1995,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_infl,"CPI inflation, annual average",%,annual,1996,19.9,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/macro_annual.csv,,column=cpi_infl;year=1996,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_infl,"CPI inflation, annual average",%,annual,1997,3.7,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/macro_annual.csv,,column=cpi_infl;year=1997,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_infl,"CPI inflation, annual average",%,annual,1998,-0.8,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/macro_annual.csv,,column=cpi_infl;year=1998,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_infl,"CPI inflation, annual average",%,annual,1999,-8.5,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/macro_annual.csv,,column=cpi_infl;year=1999,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_infl,"CPI inflation, annual average",%,annual,2000,1.8,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/macro_annual.csv,,column=cpi_infl;year=2000,data_layer CSV observation
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,cpi_infl,"CPI inflation, annual average",%,annual,2001,1.5,observed_source,models/oxlon/notebooks/FR09.ipynb,FR09 output,cell 59,OXLON pipeline; source=ours; kind=actual; data_layer CSV observation,observed_source,,,,,"[""FR9""]",,,,,,,,models/oxlon/data/macro_annual.csv,,column=cpi_infl;year=2001,data_layer CSV observation
